epsilon,simulation,time_step,clustering,path_length,omega,s1,s2,<s>,<s>_std,n_s,N
0.1,1,80000,0.030325495928686313,2.8588262423613515,0.9845661875204174,69,36,32.77777777777778,13.82250803563021,9,295
0.1,1,81000,0.028369976650136148,2.856220454283408,1.003566109464013,54,46,32.77777777777778,10.086049527031305,9,295
0.1,1,82000,0.030749833475078765,2.8480110688343134,1.0584809848166268,46,37,26.818181818181817,9.252205455194128,11,295
0.1,1,83000,0.02626664351489872,2.8538452669203274,0.8030640382751513,54,41,29.5,12.314625451064275,10,295
0.1,1,84000,0.02900781172964621,2.8541681079211347,1.013062933740636,49,48,36.875,11.762626194859717,8,295
0.1,1,85000,0.029157941869806265,2.85096275798455,1.0175448138355954,41,39,29.5,8.958236433584458,10,295
0.1,1,86000,0.02846603047998859,2.850662977055229,0.8263389459438419,46,45,29.5,9.12414379544733,10,295
0.1,1,87000,0.03145403260688979,2.8515623198431914,1.1082089314625587,38,33,26.818181818181817,7.997933617426462,11,295
0.1,1,88000,0.03452026371767147,2.8479188285483685,1.2060378323564598,53,46,32.77777777777778,10.411294911219981,9,295
0.1,1,89000,0.028397298537929255,2.856197394211922,1.105227454172107,47,46,32.77777777777778,8.929075823495307,9,295
0.1,1,90000,0.03604052058556964,2.851954341058457,1.2689593218849016,45,41,26.818181818181817,11.215396736939008,11,295
0.1,1,91000,0.029165533701924505,2.8544448287789694,0.7866272193884472,52,50,32.77777777777778,14.366456129762659,9,295
0.1,1,92000,0.03773922229083061,2.842015450247896,1.0714705780391058,39,39,29.5,6.407027391856539,10,295
0.1,1,93000,0.029011346468973548,2.849533033552404,0.9232512777447135,49,38,32.77777777777778,9.186678492708616,9,295
0.1,1,94000,0.02892183146420432,2.8500172950536147,0.9167525061847648,47,44,29.5,12.043670536842164,10,295
0.1,1,95000,0.026335604685554813,2.8502940159114494,0.868049041260104,49,46,32.77777777777778,10.325564582656837,9,295
0.1,1,96000,0.03190012269772986,2.854329528421538,0.9744695643682615,41,30,22.692307692307693,7.54865872329052,13,295
0.1,1,97000,0.032263583873753346,2.849717514124294,1.1313688600681153,54,52,32.77777777777778,16.01927850905331,9,295
0.1,1,98000,0.0353137540425676,2.851792920558054,1.1573737559591735,52,46,29.5,12.322743201089601,10,295
0.1,1,99000,0.026578805363766233,2.8534532457050616,1.1269489055687387,48,45,29.5,9.30859817588019,10,295
0.1,1,100000,0.03452205930770233,2.8547446097082902,1.2352747541336095,46,37,29.5,7.85175139698144,10,295
0.1,1,101000,0.025165879871762192,2.8504323763403665,0.9698827462041308,36,35,24.583333333333332,8.371164129850094,12,295
0.1,1,102000,0.03393975238756682,2.8457973019716363,1.232862264072317,40,39,24.583333333333332,9.151123185465025,12,295
0.1,1,103000,0.03716104489284946,2.8503401360544216,1.1279625184243156,47,43,32.77777777777778,8.904153559844078,9,295
0.1,1,104000,0.025885379160553616,2.8512625389138706,0.9396281796817246,58,34,29.5,11.038568747804218,10,295
0.1,1,105000,0.028219956071401712,2.8441830969676007,0.8909586313178273,52,42,29.5,12.314625451064275,10,295
0.1,1,106000,0.030969665650622747,2.8468119451170297,1.0142310093982192,40,34,26.818181818181817,6.506195394575595,11,295
0.1,1,107000,0.03254453312279829,2.8435835351089587,0.9948633493860576,40,36,26.818181818181817,6.235064799811726,11,295
0.1,1,108000,0.033692699789409655,2.854191167992621,1.1842762432811642,60,40,29.5,12.134661099511597,10,295
0.1,1,109000,0.028328374295472962,2.849210192551597,0.9567842925765468,42,38,26.818181818181817,7.60165271286068,11,295
0.1,1,110000,0.032347834396687807,2.8451054998270493,1.0223337493534759,53,46,36.875,9.479418494823403,8,295
0.1,1,111000,0.029127917612463944,2.8511702986279257,0.9064870616757742,49,42,29.5,9.912113800799505,10,295
0.1,1,112000,0.03484870729137924,2.8439755563242244,1.1039254832532464,41,33,24.583333333333332,7.510640599990271,12,295
0.1,1,113000,0.03439477185108711,2.8464660440447367,1.0629410774371597,46,41,29.5,9.66695401871758,10,295
0.1,1,114000,0.029708536494494397,2.8502940159114494,1.27541450582456,35,34,24.583333333333332,7.2509577911396565,12,295
0.1,1,115000,0.029434976787917934,2.846074022829471,1.0490881260725864,45,45,29.5,9.489467845985885,10,295
0.1,1,116000,0.032824769115895706,2.850662977055229,1.0697150488696037,51,43,29.5,11.280514172678478,10,295
0.1,1,117000,0.030111089752166496,2.8513778392713016,1.0506786008064954,44,43,29.5,9.047098982546835,10,295
0.1,1,118000,0.028108348421619096,2.8471117260463505,0.771493783394294,41,38,26.818181818181817,8.331955809010617,11,295
0.1,1,119000,0.03334035833167061,2.8516867497852383,1.1833756149173134,52,50,32.666666666666664,12.292725943057183,9,294
0.1,1,120000,0.030308073945528882,2.844884028696803,0.9503458886699125,50,43,32.666666666666664,10.381607668264957,9,294
0.1,1,121000,0.035295033209198835,2.8459752501683266,1.185560298644724,38,35,26.727272727272727,5.971004317699282,11,294
0.1,1,122000,0.02751072234865749,2.8463235123400894,0.9130140809141808,47,35,26.727272727272727,8.66645475477308,11,294
0.1,1,123000,0.03211270910850741,2.8465789045993826,1.0455534505832107,42,36,29.4,6.6663333249995835,10,294
0.1,1,124000,0.03296634882661781,2.83891252512974,0.9671928574161699,44,42,26.636363636363637,10.137892261418655,11,293
0.1,1,125000,0.03250185926857275,2.8405722567674974,0.9045864908803846,46,33,29.3,8.402975663418285,10,293
0.1,1,126000,0.029556137832588307,2.840759268783019,1.021798361268397,44,43,29.3,11.52432210587677,10,293
0.1,1,127000,0.025917910303575795,2.838585254102576,0.8141225633088045,43,35,26.636363636363637,8.865384443007198,11,293
0.1,1,128000,0.029890055738278947,2.832203469072888,0.9727817456726715,44,43,29.3,11.063905277974861,10,293
0.1,1,129000,0.025869998512355236,2.8366683809434754,0.9336954554439343,46,43,32.55555555555556,7.875575620741933,9,293
0.1,1,130000,0.02743869706327042,2.842044976389733,1.2054094100743253,37,35,26.636363636363637,8.751859306588175,11,293
0.1,1,131000,0.03243881639786073,2.840478750759736,1.1015290536464628,39,31,22.53846153846154,7.438107540697583,13,293
0.1,1,132000,0.02710571957209175,2.835055402309598,0.8289018729287951,53,34,26.636363636363637,10.385940910434709,11,293
0.1,1,133000,0.025928827022984796,2.8357333208658657,0.8745769846040639,51,43,32.55555555555556,11.176474410426284,9,293
0.1,1,134000,0.03478697070847238,2.8392631726588435,1.3695116636814284,46,39,29.3,8.764131445842194,10,293
0.1,1,135000,0.031839273733471674,2.8411332928140633,0.9623378124928257,53,41,32.55555555555556,11.84258897286598,9,293
0.1,1,136000,0.02569484534187243,2.8448969096264434,0.8338532809771966,56,40,29.3,12.84562182223967,10,293
0.1,1,137000,0.03237258018769869,2.8414371873392867,1.0212195760942413,45,39,32.55555555555556,7.661028522639199,9,293
0.1,1,138000,0.029572570866593373,2.8393333021646643,1.355827336036143,46,46,32.55555555555556,9.592950086288612,9,293
0.1,1,139000,0.030322078710956414,2.8401281032306325,0.9494242128218852,54,49,32.55555555555556,13.483414594819907,9,293
0.1,1,140000,0.028038899530832,2.8349151432979567,0.9967890482738483,38,34,26.636363636363637,6.049383548950591,11,293
0.1,1,141000,0.03134761812421127,2.836411239422133,0.952766995974421,40,38,26.636363636363637,9.138059544093863,11,293
0.1,1,142000,0.035322370194885724,2.841483940343167,1.1179183802740709,47,37,29.3,10.070253224224304,10,293
0.1,1,143000,0.03234668586003657,2.8392164196549627,0.9345380092620102,44,42,32.55555555555556,5.756370598661609,9,293
0.1,1,144000,0.032237313646669166,2.8392631726588435,1.141027089354507,37,37,26.636363636363637,7.176637947632927,11,293
0.1,1,145000,0.026547523390526778,2.8412501753237644,0.758196722125064,52,43,26.636363636363637,12.227188238978124,11,293
0.1,1,146000,0.028082610432105724,2.8381349150308335,0.8840973274680953,38,36,29.2,8.059776671843954,10,292
0.1,1,147000,0.032590088754472286,2.829214329426164,0.9417297062706292,51,39,26.545454545454547,11.703640741733755,11,292
0.1,1,148000,0.03208070915564871,2.8254954573271194,1.1355563766604129,37,35,26.545454545454547,7.101390854340838,11,292
0.1,1,149000,0.03556597735687178,2.8376406345619736,1.1488062804538666,46,43,32.44444444444444,11.898749804646716,9,292
0.1,1,150000,0.02852327467053492,2.834180671279951,0.8902443022125719,64,41,29.2,14.23938200906205,10,292
0.1,1,151000,0.0323397287843935,2.837781857553076,0.9637270115759723,41,39,24.333333333333332,11.249691353790803,12,292
0.1,1,152000,0.02996462922429883,2.836487313467966,1.079348340263069,53,52,36.5,11.874342087037917,8,292
0.1,1,153000,0.03369112533093191,2.8342512827755026,1.2190690338568406,44,40,29.2,11.27652428720836,10,292
0.1,1,154000,0.03032675199274713,2.8360401073294734,0.9356713139059896,46,42,24.333333333333332,11.799246680285238,12,292
0.1,1,155000,0.030943981034633708,2.8365579249635173,0.9545822806868427,52,41,29.2,12.496399481450647,10,292
0.1,1,156000,0.02991376572661824,2.8343454314362377,0.9313194522297947,46,45,26.545454545454547,11.308593967450648,11,292
0.1,1,157000,0.029327278617165792,2.8408887633573414,0.9889664530437998,58,47,29.2,13.94130553427476,10,292
0.1,1,158000,0.036266378218433,2.8362519418161276,1.0772473912115288,51,38,29.2,9.019977827023745,10,292
0.1,1,159000,0.03168195456168862,2.8341335969495836,1.1597365802588915,47,44,32.44444444444444,10.699024993076197,9,292
0.1,1,160000,0.03365936261786379,2.8401826484018264,1.1578070312822704,44,42,29.2,11.097747519204066,10,292
0.1,1,161000,0.030696916902597786,2.8275667278632963,0.9048525759528747,45,43,32.44444444444444,8.381343184731604,9,292
0.1,1,162000,0.026305503521458367,2.831756343266017,0.7891008879875544,47,42,26.545454545454547,11.539368474634495,11,292
0.1,1,163000,0.02910389210009632,2.8348161747399145,0.8619480531071887,38,37,24.333333333333332,7.553512795749772,12,292
0.1,1,164000,0.03632269231117017,2.823770588932338,1.3280477907293686,57,43,32.333333333333336,12.220201853215574,9,291
0.1,1,165000,0.027279563528805464,2.8430619741675556,0.7747434314083975,63,37,36.375,10.415583276994141,8,291
0.1,1,166000,0.034887302352432696,2.8328000947979617,1.2593195284211338,56,44,32.333333333333336,10.954451150103322,9,291
0.1,1,167000,0.03463800927415238,2.832610498874274,1.2489192193903715,46,44,29.1,10.662551289442879,10,291
0.1,1,168000,0.03656562874270576,2.8325867993838134,1.3710329487419175,53,43,29.1,11.571084650973738,10,291
0.1,1,169000,0.038321664185824264,2.829363668681123,1.2110031232472946,44,43,26.454545454545453,12.18317495836433,11,291
0.1,1,170000,0.0348023296612553,2.840478729707311,1.091336161017963,52,45,32.333333333333336,11.962905629950907,9,291
0.1,1,171000,0.03198719862512962,2.8246032692996064,1.0225659164492698,60,40,29.0,12.00833044182246,10,290
0.1,1,172000,0.0306949523555694,2.827347571888796,1.189848393217084,55,44,29.0,12.641202474448386,10,290
0.1,1,173000,0.03290205393813804,2.816847631547548,0.9242840090390297,44,36,26.363636363636363,9.556270928013017,11,290
0.1,1,174000,0.032934239585782225,2.8293998329554944,1.095127657385345,43,40,32.22222222222222,7.685162873684703,9,290
0.1,1,175000,0.029354342027022688,2.8245316787972796,1.0169492634818356,50,32,26.363636363636363,9.650932383338338,11,290
0.1,1,176000,0.025225369656617633,2.816680587042119,0.8952997950006439,49,44,32.22222222222222,10.528034297666375,9,290
0.1,1,177000,0.032494354304699116,2.8292327884500654,1.1117406162126025,47,44,32.22222222222222,11.113333111155544,9,290
0.1,1,178000,0.03367483373061462,2.8227419162391123,1.1684068222888262,51,37,26.363636363636363,11.267594139209594,11,290
0.1,1,179000,0.03199790610087394,2.8187328481088176,1.0632098847091194,51,39,29.0,11.313708498984761,10,290
0.1,1,180000,0.03246664593013477,2.828278248419043,1.1698020861558498,52,38,32.22222222222222,10.07502718802814,9,290
0.1,1,181000,0.026125341865706943,2.8211430616871493,0.9238872135505161,42,36,29.0,7.211102550927978,10,290
0.1,1,182000,0.03368594499933241,2.821548741200334,1.1312046896383041,44,44,29.0,12.222929272478018,10,290
0.1,1,183000,0.027110223560527787,2.815153322992483,0.7908221098814241,53,36,26.363636363636363,11.538652255257915,11,290
0.1,1,184000,0.035375444929197426,2.8311180050113354,1.292152698216459,44,43,32.22222222222222,7.799968344348553,9,290
0.1,1,185000,0.03100642652366789,2.8180885335878774,1.1794278436017527,42,41,32.22222222222222,10.130018951147983,9,290
0.1,1,186000,0.03551254976711361,2.822598735234459,1.1187975022238996,46,40,29.0,10.825894882179487,10,290
0.1,1,187000,0.03174520297798825,2.821835103209641,1.1441730865013946,46,41,29.0,9.643650760992955,10,290
0.1,1,188000,0.03246698534730988,2.8140794654575827,0.9065885168019876,41,37,24.166666666666668,9.633564011078949,12,290
0.1,1,189000,0.032267691295928685,2.818422622598735,1.0615529045330812,47,30,26.363636363636363,7.888688418151504,11,290
0.1,1,190000,0.03173363542024798,2.8217873762080896,1.0433517133973818,45,41,29.0,7.92464510246358,10,290
0.1,1,191000,0.02962370512066248,2.8174680825677125,1.105727306155045,49,34,26.363636363636363,9.819023532943378,11,290
0.1,1,192000,0.02730299225228228,2.8307123254981508,0.8662557332506297,44,41,29.0,10.862780491200215,10,290
0.1,1,193000,0.03386456399133882,2.8339100346020762,1.1507124973531015,37,37,26.363636363636363,8.138267933576387,11,290
0.1,1,194000,0.028320777149377512,2.8264646223601004,0.8774643542433264,51,48,29.0,12.633289357883005,10,290
0.1,1,195000,0.02664143159072161,2.8291373344469632,0.9591551081610225,40,38,29.0,8.508818954473059,10,290
0.1,1,196000,0.031955544455544424,2.8282543849182673,1.0612839912671408,42,37,26.363636363636363,9.373780912472903,11,290
0.1,1,197000,0.026895346033277045,2.8301634649803127,0.7314906120699919,38,34,24.166666666666668,8.029459646963936,12,290
0.1,1,198000,0.03612475309229873,2.832716859563298,1.3345387843393444,50,42,32.22222222222222,10.612129096021086,9,290
0.1,1,199000,0.030065329644437127,2.824937358310464,0.884198231650557,41,37,24.166666666666668,9.3526585643988,12,290
0.1,1,200000,0.03311577311577311,2.8266793938670802,1.1273687828455816,41,39,26.363636363636363,10.315678510912205,11,290
0.1,1,201000,0.029886482685671276,2.8290657439446365,1.0339472306640207,48,43,26.363636363636363,10.662361390106,11,290
0.1,1,202000,0.03195655144945205,2.8301157379787614,1.1239827779292768,42,38,29.0,9.09945053286186,10,290
0.1,1,203000,0.027305951879988365,2.8216919222049874,0.886735199815637,47,47,32.22222222222222,11.858215883960677,9,290
0.1,1,204000,0.03231139721931862,2.828683927932228,1.2226292316523368,51,42,32.22222222222222,10.184713793805322,9,290
0.1,1,205000,0.03189910764774646,2.8208089726762915,0.9343434661813521,42,36,22.307692307692307,10.102433944235079,13,290
0.1,1,206000,0.031720715081983354,2.82603507934614,1.0110428225718726,49,34,24.166666666666668,12.341213698642267,12,290
0.1,1,207000,0.03374123231548232,2.8198305691444934,1.1731271801540468,49,46,32.22222222222222,10.664351600623846,9,290
0.1,1,208000,0.028639467361576854,2.823410094260828,0.8592135623346844,54,46,32.22222222222222,12.016449630751799,9,290
0.1,1,209000,0.02908983286265231,2.8260828063476913,1.0646480915463914,37,35,26.363636363636363,6.079364908109269,11,290
0.1,1,210000,0.036044314036200426,2.827037346378714,1.2592511831041886,48,40,32.22222222222222,8.978712822594188,9,290
0.1,1,211000,0.030167376572041868,2.817181720558406,0.9506806215179237,38,35,24.166666666666668,8.060534859562498,12,290
0.1,1,212000,0.03148263670068942,2.827729387901205,0.9954669559477083,43,40,29.0,10.039920318408907,10,290
0.1,1,213000,0.026172371689613057,2.8257248538360575,0.8474932902160139,56,40,32.22222222222222,10.901353410143143,9,290
0.1,1,214000,0.034071690085888846,2.831786183033051,1.207605037310683,46,31,29.0,6.465291950097845,10,290
0.1,1,215000,0.030306672142371906,2.8328600405679514,1.1387482463854746,48,42,26.363636363636363,10.738822749705239,11,290
0.1,1,216000,0.023862162741473063,2.8264407588593246,0.7990125881500797,41,39,29.0,7.576278769950324,10,290
0.1,1,217000,0.030619956505779058,2.824388497792626,0.9624318534490127,52,42,32.22222222222222,12.847635128499787,9,290
0.1,1,218000,0.03619206295169781,2.8234578212623793,1.0995588973572878,41,39,26.363636363636363,9.187666904089191,11,290
0.1,1,219000,0.03154297249551863,2.828874835938432,0.9889448979296086,39,38,29.0,8.221921916437786,10,290
0.1,1,220000,0.03152570778331427,2.825868034840711,1.033442290973211,33,32,24.166666666666668,6.413960468297952,12,290
0.1,1,221000,0.03122881910327196,2.822383963727479,0.941507738859198,42,42,32.22222222222222,7.799968344348553,9,290
0.1,1,222000,0.03698261893735363,2.823314640257726,1.1074668226888076,44,39,29.0,7.835815209663893,10,290
0.1,1,223000,0.03221468355849692,2.8194487531320847,0.9427520184792034,37,37,29.0,6.324555320336759,10,290
0.1,1,224000,0.0278771155596713,2.8194010261305333,0.8942217649587079,58,49,36.25,10.532687216470448,8,290
0.1,1,225000,0.029235915087842037,2.819377162629758,0.8538091014606631,41,35,26.363636363636363,6.8791216045064045,11,290
0.1,1,226000,0.03289549756081193,2.8315475480252954,1.1581140340310716,34,34,26.363636363636363,5.209654102507056,11,290
0.1,1,227000,0.029322064748295098,2.8282066579167164,0.8455478403964621,52,42,29.0,11.567194992737004,10,290
0.1,1,228000,0.03273816438356842,2.8207612456747406,1.2622667104154959,37,36,32.22222222222222,4.210510071443648,9,290
0.1,1,229000,0.033667778581571675,2.8316430020283976,0.9440482140639036,43,36,32.22222222222222,4.8711800481739935,9,290
0.1,1,230000,0.03256005488764108,2.8335520820904425,1.4079003051442718,54,39,29.0,11.966620241321273,10,290
0.1,1,231000,0.029933516390492992,2.8245316787972796,0.9990617653567069,51,44,29.0,11.567194992737004,10,290
0.1,1,232000,0.027691932250755755,2.829304378952392,0.8059866857268235,49,38,29.0,9.633275663033837,10,290
0.1,1,233000,0.029430094921981283,2.819735115141391,1.0232821840005135,52,31,26.363636363636363,9.187666904089193,11,290
0.1,1,234000,0.028973831554967425,2.8176351270731415,0.7754720186454992,49,45,32.22222222222222,8.854098583616237,9,290
0.1,1,235000,0.031087242147079842,2.833695263095096,0.973291126665531,55,50,36.25,12.214233500306108,8,290
0.1,1,236000,0.03385875787498502,2.8262737143538956,0.9882677755800257,53,36,29.0,9.50789145920377,10,290
0.1,1,237000,0.029699781849883245,2.8297100584655768,1.0702640311821567,46,42,36.25,7.101936355670896,8,290
0.1,1,238000,0.030331386316493583,2.8210714711848226,1.0219403973070775,47,47,32.22222222222222,11.515957795625047,9,290
0.1,1,239000,0.031346040144214556,2.821238515690252,1.0628695886149448,47,35,26.363636363636363,10.110954700654023,11,290
